mfcc_Hindia-Kami Khawatir Kawan_0,mfcc_Hindia-Kami Khawatir Kawan_1,mfcc_Hindia-Kami Khawatir Kawan_2,mfcc_Hindia-Kami Khawatir Kawan_3,mfcc_Hindia-Kami Khawatir Kawan_4,mfcc_Hindia-Kami Khawatir Kawan_5,mfcc_Hindia-Kami Khawatir Kawan_6,mfcc_Hindia-Kami Khawatir Kawan_7,mfcc_Hindia-Kami Khawatir Kawan_8,mfcc_Hindia-Kami Khawatir Kawan_9,mfcc_Hindia-Kami Khawatir Kawan_10,mfcc_Hindia-Kami Khawatir Kawan_11,mfcc_Hindia-Kami Khawatir Kawan_12,mfcc_Hindia-Kami Khawatir Kawan_13,mfcc_Hindia-Kami Khawatir Kawan_14,mfcc_Hindia-Kami Khawatir Kawan_15,mfcc_Hindia-Kami Khawatir Kawan_16,mfcc_Hindia-Kami Khawatir Kawan_17,mfcc_Hindia-Kami Khawatir Kawan_18,mfcc_Hindia-Kami Khawatir Kawan_19,mfcc_Hindia-Kami Khawatir Kawan_20,mfcc_Hindia-Kami Khawatir Kawan_21,mfcc_Hindia-Kami Khawatir Kawan_22,mfcc_Hindia-Kami Khawatir Kawan_23,mfcc_Hindia-Kami Khawatir Kawan_24,mfcc_Hindia-Kami Khawatir Kawan_25,mfcc_Hindia-Kami Khawatir Kawan_26,mfcc_Hindia-Kami Khawatir Kawan_27,mfcc_Hindia-Kami Khawatir Kawan_28,mfcc_Hindia-Kami Khawatir Kawan_29,mfcc_Hindia-Kami Khawatir Kawan_30,mfcc_Hindia-Kami Khawatir Kawan_31,mfcc_Hindia-Kami Khawatir Kawan_32,mfcc_Hindia-Kami Khawatir Kawan_33,mfcc_Hindia-Kami Khawatir Kawan_34,mfcc_Hindia-Kami Khawatir Kawan_35,mfcc_Hindia-Kami Khawatir Kawan_36,mfcc_Hindia-Kami Khawatir Kawan_37,mfcc_Hindia-Kami Khawatir Kawan_38,mfcc_Hindia-Kami Khawatir Kawan_39,mfcc_Hindia-Kami Khawatir Kawan_40,mfcc_Hindia-Kami Khawatir Kawan_41,mfcc_Hindia-Kami Khawatir Kawan_42,mfcc_Hindia-Kami Khawatir Kawan_43,mfcc_Hindia-Kami Khawatir Kawan_44,mfcc_Hindia-Kami Khawatir Kawan_45,mfcc_Hindia-Kami Khawatir Kawan_46,mfcc_Hindia-Kami Khawatir Kawan_47,mfcc_Hindia-Kami Khawatir Kawan_48,mfcc_Hindia-Kami Khawatir Kawan_49,mfcc_Hindia-Kami Khawatir Kawan_50,mfcc_Hindia-Kami Khawatir Kawan_51,mfcc_Hindia-Kami Khawatir Kawan_52,mfcc_Hindia-Kami Khawatir Kawan_53,mfcc_Hindia-Kami Khawatir Kawan_54,mfcc_Hindia-Kami Khawatir Kawan_55,mfcc_Hindia-Kami Khawatir Kawan_56,mfcc_Hindia-Kami Khawatir Kawan_57,mfcc_Hindia-Kami Khawatir Kawan_58,mfcc_Hindia-Kami Khawatir Kawan_59,mfcc_Hindia-Kami Khawatir Kawan_60,mfcc_Hindia-Kami Khawatir Kawan_61,mfcc_Hindia-Kami Khawatir Kawan_62,mfcc_Hindia-Kami Khawatir Kawan_63,mfcc_Hindia-Kami Khawatir Kawan_64,mfcc_Hindia-Kami Khawatir Kawan_65,mfcc_Hindia-Kami Khawatir Kawan_66,mfcc_Hindia-Kami Khawatir Kawan_67
1.0,1.0,0.99999994,1.0,0.9971758,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994,1.0000001,0.99999994,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000001,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0
0.9779769,0.44590566,0.15612477,0.7676216,0.0,0.38967833,0.15492328,0.6960682,0.0,0.2212945,0.0,0.2619099,0.0,0.18092021,0.0,0.48718023,0.44346094,0.37931043,0.045303643,0.61675274,0.2602486,0.78969043,0.13878596,0.60784245,0.70316947,0.7576915,0.14966902,0.23093235,0.51790214,0.4114831,0.46462375,0.5338284,0.7342583,0.34276262,0.0,0.028609604,0.0,0.2629465,0.0,0.34012848,0.4754369,0.5190921,0.33027548,0.10271369,0.0,0.06305106,0.0,0.5155245,0.4626617,0.45141158,0.13574368,0.30371678,0.24597885,0.29522717,0.18612707,0.09871736,0.28994206,0.11982775,0.24255374,0.14046228,0.04565294,0.039550453,0.4546366,0.5433373,0.6085448,0.7912605,1.0,1.0
0.94610494,0.681131,0.5748254,0.7259537,1.0,0.60705274,0.55084765,0.6038244,0.7919649,0.65661514,0.62065136,0.73574555,0.7105392,0.5564316,0.67143136,0.60011715,0.6025329,0.59671384,0.60345477,0.6497325,0.49789023,0.7156787,0.5865344,0.6761935,0.6754179,0.6783557,0.58922416,0.5086293,0.5756365,0.58058333,0.6517563,0.71466124,0.6939958,0.76861036,0.64463866,0.5041217,0.6614913,0.624764,0.6808026,0.7755906,0.6007543,0.66909546,0.5571339,0.6367675,0.757577,0.58174825,0.63864225,0.58316475,0.53000563,0.5700311,0.5596312,0.52239007,0.55077326,0.5519133,0.57769805,0.6234988,0.6046489,0.58091325,0.62236965,0.6939661,0.56460303,0.66976124,0.46503547,0.4859383,0.53953,0.7227498,1.0,1.0
0.9101645,0.62277067,0.31075165,0.7225173,0.4229461,0.4890537,0.28569785,0.60695577,0.24789381,0.34925133,0.22406653,0.41946626,0.18630335,0.2871142,0.30750316,0.5305985,0.5409009,0.36437035,0.17853059,0.6604111,0.37922174,0.6924699,0.29687488,0.504193,0.6609875,0.69066,0.30792663,0.3129927,0.559964,0.5096582,0.4812892,0.50163627,0.64711213,0.48546323,0.26339918,0.17804345,0.120691046,0.3955857,0.30666578,0.5052652,0.5342555,0.582094,0.36131278,0.25823563,0.23209822,0.1466301,0.27451944,0.5294512,0.51288563,0.3665407,0.2830298,0.41226682,0.28509185,0.33889696,0.26998875,0.22455902,0.32011613,0.1956423,0.33576643,0.29189596,0.19136485,0.23237455,0.5336569,0.55103177,0.5860773,0.7308395,1.0,1.0
0.8758241,0.70357996,0.41289768,0.69394755,0.79841423,0.46970272,0.38456059,0.59877753,0.55001616,0.56097454,0.40048832,0.54663175,0.47814727,0.4252958,0.5256034,0.535829,0.47946954,0.5158323,0.39830056,0.6758599,0.4447826,0.6535892,0.4018724,0.6599921,0.6215865,0.6724883,0.3998803,0.44362298,0.5191397,0.4943736,0.5996807,0.7242743,0.68897843,0.5942554,0.45951784,0.4396053,0.4049785,0.5028509,0.49539933,0.626554,0.5355935,0.53605837,0.45671734,0.35920092,0.5381975,0.3625242,0.48867416,0.5319118,0.46758524,0.5068959,0.37184304,0.49932945,0.3986288,0.49834558,0.4807399,0.4385523,0.51810217,0.45637953,0.5038165,0.506774,0.4677172,0.5045589,0.49406666,0.5212214,0.57295704,0.7649769,1.0,1.0
0.8472247,0.61971605,0.3602621,0.6964605,0.410423,0.51292276,0.33254585,0.61572146,0.31526852,0.43694964,0.2935884,0.41183168,0.27912688,0.2940393,0.39926168,0.5290025,0.48784888,0.42235264,0.24884586,0.6460325,0.36839357,0.64077145,0.32763383,0.57989,0.60207677,0.65009224,0.37194318,0.30071983,0.5381992,0.4422042,0.4851216,0.5842649,0.68675774,0.46958697,0.29454386,0.32813844,0.18931457,0.40238863,0.37933022,0.5157458,0.5473795,0.5523418,0.37661302,0.2941491,0.30453387,0.26599404,0.38131025,0.52917385,0.4854138,0.43925628,0.32113856,0.48975092,0.3666433,0.34362736,0.28650346,0.2686994,0.36418644,0.26834127,0.3362494,0.30527207,0.25233057,0.2330845,0.49524286,0.50528014,0.56472296,0.72686183,1.0,1.0
0.82617855,0.4519368,0.36497942,0.6820867,0.4864332,0.47340426,0.31707174,0.6178897,0.39128333,0.39941788,0.26568818,0.35898936,0.35391635,0.3144639,0.38459393,0.47544158,0.478919,0.35266042,0.32810843,0.5887896,0.33202237,0.6378605,0.34122762,0.44326472,0.59407556,0.6445536,0.355805,0.26589584,0.51341975,0.41900647,0.4000836,0.51134306,0.6186194,0.47482663,0.2718326,0.26830038,0.2571297,0.39278042,0.36557037,0.5071279,0.49356207,0.5214289,0.35256484,0.26301602,0.3950803,0.24107513,0.35361922,0.4961991,0.479495,0.3723472,0.33026665,0.41257793,0.30312032,0.43847573,0.3863033,0.35030097,0.4420251,0.37479785,0.41444504,0.38409895,0.31884527,0.29176238,0.50024354,0.5171307,0.553429,0.73060536,1.0,1.0
0.81218714,0.5431949,0.35224676,0.65525585,0.53930885,0.49591482,0.3335349,0.58859956,0.41655523,0.411136,0.33592984,0.41941887,0.3661568,0.33252925,0.39651012,0.47359103,0.4777515,0.461604,0.24832149,0.61838883,0.38851824,0.63124365,0.33330753,0.54752177,0.6118427,0.64211684,0.36574364,0.3880974,0.51859075,0.45978558,0.54395115,0.63623476,0.6399336,0.477068,0.29252777,0.30408487,0.27526248,0.4117976,0.39236993,0.49940306,0.52416134,0.5624384,0.4295883,0.32260463,0.40903652,0.31707072,0.37594393,0.5207586,0.45616302,0.47410288,0.33132857,0.45151618,0.38895798,0.2913416,0.34504575,0.3338415,0.40271026,0.31565738,0.3765899,0.36734146,0.2855829,0.26823765,0.4830424,0.51541394,0.5403993,0.7406268,1.0,1.0
0.80318326,0.5581311,0.33306953,0.65734667,0.4759527,0.49403888,0.28647742,0.5755683,0.3773697,0.4169085,0.26489848,0.41130063,0.32933146,0.3368767,0.36512017,0.5065609,0.5224024,0.45722,0.26288918,0.64402443,0.38153943,0.6392116,0.32497287,0.4926536,0.60499436,0.6487097,0.3305373,0.36287126,0.52833754,0.48055604,0.56926453,0.612662,0.67873394,0.48351008,0.27242085,0.31865925,0.2603217,0.4030433,0.33553222,0.48179153,0.5350329,0.5487319,0.38365135,0.27382523,0.34009677,0.23301479,0.3212506,0.52366537,0.49149588,0.4539385,0.3233332,0.43768796,0.3657984,0.42084038,0.3365462,0.30802482,0.38758132,0.3108192,0.36621177,0.3341402,0.27671805,0.2500919,0.47750142,0.5258173,0.55524576,0.7362831,1.0,1.0
0.79665697,0.5653731,0.3657367,0.6528193,0.60210055,0.4688517,0.35146555,0.5690974,0.42203423,0.44379708,0.3721436,0.4811752,0.3930805,0.3756683,0.4310289,0.5176912,0.5033682,0.4676946,0.30848208,0.6355409,0.42617655,0.63942575,0.3666632,0.54083705,0.5918033,0.64603055,0.38024032,0.3707973,0.53942573,0.4618878,0.5012846,0.57384473,0.65378225,0.52392054,0.34610462,0.3409401,0.33044192,0.44130325,0.4017287,0.526737,0.5045582,0.5241802,0.4308252,0.36879936,0.3815005,0.32620224,0.40019318,0.5207608,0.49482566,0.4491946,0.34427977,0.44443673,0.4060823,0.38588807,0.35564783,0.3351331,0.42646053,0.3162469,0.37480178,0.39170367,0.336304,0.3425112,0.47196767,0.52826804,0.5627954,0.735044,1.0,1.0
0.7907185,0.5696324,0.30941662,0.6358989,0.41621238,0.46851325,0.3052357,0.5561872,0.28249323,0.3339068,0.2897584,0.3816267,0.26003012,0.27058613,0.33473554,0.48906776,0.4780831,0.38953972,0.21870798,0.5958125,0.40480334,0.6245901,0.2733351,0.57475126,0.59757817,0.6246879,0.31598318,0.2990488,0.5274681,0.46651685,0.5077937,0.5436924,0.62556666,0.42998365,0.27084738,0.2565184,0.2117798,0.3604819,0.30034134,0.43634206,0.47989523,0.53285927,0.3618143,0.2895067,0.28712517,0.2315483,0.30329204,0.50786495,0.46932882,0.41160798,0.27179128,0.40447375,0.34598818,0.36302745,0.2861488,0.26333067,0.35086483,0.22692823,0.33400404,0.27530637,0.2154463,0.24913865,0.45678294,0.51465744,0.55566674,0.7218038,1.0,1.0
0.7847188,0.53577775,0.34030464,0.63836324,0.50251913,0.48135218,0.3127823,0.55864257,0.35788256,0.40056258,0.35047722,0.4335324,0.35075095,0.3345834,0.4084157,0.50885063,0.4975718,0.40200043,0.288106,0.5931783,0.38382077,0.6253092,0.3209169,0.5149065,0.5950374,0.6226735,0.3380388,0.32342398,0.50024194,0.43259367,0.4992473,0.5944989,0.6335706,0.48416972,0.33357948,0.30369917,0.284959,0.42271778,0.36547878,0.48828658,0.49747086,0.53282595,0.37474495,0.2949608,0.3891105,0.27882078,0.3800319,0.5099919,0.4596691,0.4537649,0.30743077,0.41875824,0.3316363,0.4077679,0.36367822,0.33261734,0.44436854,0.323648,0.43667158,0.37564173,0.30760702,0.33553472,0.46721143,0.50982803,0.550781,0.72753906,1.0,1.0
0.0,0.0,0.0,0.0,0.32854635,0.0,0.0,0.0,0.12659131,0.0,0.17881972,0.0,0.14936951,0.0,0.17424665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14711706,0.0,0.1782233,0.0,0.18817256,0.0,0.0,0.0,0.0,0.0,0.15001658,0.0,0.13423087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.9674673,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0000001,1.0,1.0
0.97893894,0.46914703,0.2110484,0.8020277,0.0,0.40345216,0.17583232,0.7184082,0.0,0.21357076,0.0,0.26540342,0.0,0.16902387,0.0,0.48992726,0.44723347,0.36327147,0.099781394,0.6022604,0.32707155,0.81062573,0.18230353,0.6237382,0.709945,0.7661917,0.19230863,0.26233706,0.50603163,0.43365616,0.4633903,0.540766,0.7319572,0.35808134,0.0,0.055426672,0.0,0.28657025,0.0,0.32836527,0.46852753,0.51044834,0.32670975,0.10278298,0.0,0.09418972,0.0,0.5282606,0.47160903,0.44632962,0.16119008,0.33214366,0.25285208,0.3099335,0.20163207,0.11174956,0.30924314,0.1272673,0.25645322,0.12110384,0.022647738,0.041448534,0.46518993,0.5465979,0.60029095,0.7975457,1.0,1.0
0.94799596,0.670772,0.6220934,0.73021543,1.0,0.6108036,0.56136024,0.5944853,0.80489784,0.6355306,0.6353055,0.71946204,0.7224604,0.5656735,0.68204844,0.61128145,0.6139618,0.60235214,0.6407586,0.63690865,0.56998706,0.72139835,0.6076751,0.6574257,0.68561906,0.6763766,0.6168955,0.5032053,0.58348924,0.59355485,0.64100575,0.70763373,0.69684213,0.77403605,0.64865404,0.51059943,0.6613355,0.6235152,0.65985453,0.7286284,0.6175282,0.6553154,0.57066894,0.616019,0.72970086,0.6112842,0.6521874,0.5990549,0.5297226,0.562802,0.5813003,0.5681733,0.56605697,0.5100523,0.59206355,0.63772,0.6139701,0.6210612,0.63200164,0.71047604,0.57429683,0.6353661,0.4506352,0.48821163,0.538909,0.72601014,1.0,1.0
0.9122863,0.6433121,0.37940186,0.724384,0.44321278,0.5312527,0.322409,0.59659433,0.24920018,0.34872627,0.214685,0.4258181,0.19828008,0.30625823,0.2824086,0.5404264,0.56073296,0.34366277,0.24118754,0.66466314,0.43197522,0.7058366,0.36810988,0.5076557,0.67590636,0.6833424,0.3493266,0.3397624,0.57609653,0.54291296,0.48138455,0.4987195,0.65248525,0.5206396,0.2510952,0.17593999,0.12596293,0.3891021,0.27214766,0.47082064,0.53683186,0.5750352,0.35091954,0.2621564,0.22419123,0.15378356,0.28273,0.52692,0.5136305,0.3507387,0.3285912,0.43083462,0.29864776,0.38853493,0.29519808,0.22374478,0.31534994,0.23002774,0.35089287,0.29964146,0.19531105,0.22296366,0.5292227,0.56047267,0.5847022,0.7300134,1.0,1.0
0.87707955,0.69788444,0.4599802,0.70430243,0.8177955,0.49020028,0.4067071,0.6146496,0.56307197,0.5472886,0.40985376,0.5389606,0.49169025,0.41346022,0.4911993,0.54234475,0.4799099,0.4923224,0.43642274,0.6719976,0.49380654,0.6860978,0.44990972,0.67692184,0.6288166,0.6712572,0.43363163,0.46169662,0.5097037,0.5215438,0.59524775,0.6916868,0.70007646,0.602963,0.4264511,0.4531644,0.41037202,0.49469632,0.44040018,0.57803184,0.5471476,0.5316841,0.45140228,0.36857325,0.49031982,0.36815825,0.4889829,0.53579456,0.46244052,0.48918164,0.40882987,0.5066089,0.40133867,0.46942186,0.49803823,0.44100967,0.4969316,0.48105085,0.5520547,0.5323465,0.45971987,0.5072194,0.49325028,0.5266182,0.5653801,0.7651135,1.0,1.0
0.8466131,0.6270155,0.41103438,0.6882977,0.3991006,0.5121747,0.34460732,0.62703353,0.30829895,0.43445417,0.3213656,0.41018867,0.26548102,0.27793092,0.40451434,0.5397235,0.48689693,0.41996402,0.3100783,0.6306883,0.41393653,0.66146386,0.36865684,0.6000002,0.6091378,0.6515179,0.41310367,0.32762876,0.5308255,0.4691063,0.49061385,0.58597636,0.6856584,0.47501206,0.32115722,0.33502024,0.19144882,0.40930754,0.3866245,0.4742064,0.54841655,0.5481126,0.38263032,0.289604,0.27889216,0.27415478,0.4174443,0.5355669,0.48141766,0.42785257,0.36699742,0.49209958,0.38456318,0.38141647,0.30489838,0.27426645,0.33964953,0.28965643,0.37161076,0.3437464,0.2631074,0.2408866,0.49089718,0.4995692,0.5641438,0.7267902,1.0,1.0
0.8233053,0.469486,0.43640554,0.6738847,0.48600018,0.48629585,0.32592294,0.6183791,0.39599285,0.39548188,0.30349582,0.339475,0.3527103,0.3019094,0.3686194,0.48385653,0.476543,0.33338043,0.39941937,0.575161,0.38078487,0.6454483,0.39067602,0.45896792,0.6071192,0.64633137,0.4110847,0.30698428,0.5124075,0.44308683,0.39897108,0.4946169,0.6100384,0.49193135,0.30041972,0.27347884,0.27840224,0.38662142,0.35623512,0.4791051,0.49999976,0.51339686,0.35858798,0.2594632,0.37570006,0.25167406,0.3673111,0.49023646,0.4709088,0.37047938,0.37935376,0.4237593,0.3159358,0.4251051,0.3941742,0.34404188,0.42932385,0.37140763,0.44022977,0.39915413,0.31467292,0.30806044,0.50903946,0.51599973,0.5572118,0.7307883,1.0,1.0
0.8075565,0.54847354,0.43491626,0.6584391,0.5380644,0.5038354,0.35154852,0.59465206,0.42696795,0.42645255,0.3171788,0.42620867,0.36382842,0.3248847,0.37638074,0.48573714,0.48315385,0.4496438,0.32294372,0.60161644,0.45751548,0.6438797,0.38821647,0.5779753,0.6168087,0.64316857,0.412976,0.3894685,0.5080006,0.47429082,0.54499054,0.6251998,0.64174676,0.50774336,0.34866464,0.3305266,0.26815656,0.43962523,0.40486705,0.5097229,0.54745686,0.5596619,0.4317768,0.31922457,0.38000795,0.3253762,0.39409208,0.5342803,0.4542987,0.48112047,0.3947299,0.48240343,0.38392967,0.32390213,0.34147054,0.32443228,0.40273285,0.31189054,0.40931097,0.37488234,0.3199768,0.28048074,0.48462662,0.5191603,0.5411675,0.74571306,1.0,1.0
0.7981294,0.56625384,0.40962854,0.66067845,0.48715228,0.5012561,0.31885397,0.58534175,0.36273614,0.38379848,0.25523812,0.40106794,0.33496526,0.32809633,0.3077692,0.5103613,0.52022177,0.44724798,0.34184027,0.63641584,0.4273094,0.65360826,0.38216794,0.5294302,0.6081657,0.6453795,0.3877396,0.37995696,0.52331173,0.48472372,0.5606976,0.6185951,0.67625105,0.50364435,0.28182337,0.31964302,0.24999796,0.39612943,0.31176674,0.4725117,0.54685205,0.54818964,0.39728013,0.2704276,0.3220138,0.25860536,0.29865852,0.5426018,0.48979977,0.4703548,0.36165607,0.45467094,0.3544712,0.40817112,0.34816155,0.31342173,0.3743857,0.31831646,0.3806565,0.32721257,0.26075605,0.27259007,0.4801218,0.5223825,0.5566902,0.74641037,1.0,1.0
0.79291666,0.5598406,0.43465713,0.6632206,0.624746,0.48122573,0.38017213,0.579615,0.4370612,0.41992456,0.37402254,0.47304884,0.4260252,0.37892628,0.39348724,0.5176878,0.4964671,0.45763728,0.37907207,0.63411283,0.463044,0.6525146,0.41300428,0.5618797,0.60541576,0.6447953,0.42833078,0.41144222,0.53139293,0.4575123,0.49457824,0.5764879,0.64918697,0.5326861,0.37258565,0.35786688,0.35635045,0.4503399,0.40720168,0.509816,0.50322556,0.5306388,0.42826647,0.35848457,0.37819418,0.3337187,0.39501613,0.53582096,0.4920601,0.4672889,0.389055,0.45645508,0.39233983,0.38948235,0.3556319,0.3224314,0.41519332,0.33035296,0.42295846,0.39598948,0.31918573,0.35307354,0.48346174,0.52329874,0.5588716,0.7348404,1.0,1.0
0.7898033,0.57547414,0.3849355,0.6543134,0.43568662,0.48918462,0.33218676,0.5660279,0.28648666,0.3252747,0.29265264,0.3941173,0.2946564,0.28395677,0.32232857,0.49167514,0.4857956,0.40548998,0.30095577,0.59309524,0.45137823,0.64347893,0.3208086,0.6018117,0.6076053,0.631372,0.3668114,0.33331034,0.521762,0.4792434,0.50184083,0.53752655,0.62817144,0.44131857,0.27646095,0.26488763,0.23598853,0.37637562,0.30850723,0.4278657,0.4835214,0.535244,0.3526026,0.28714886,0.2830743,0.23650424,0.30568093,0.53182775,0.47532445,0.4046489,0.31344944,0.42584622,0.3647017,0.3855403,0.2948592,0.25668207,0.3608327,0.23982073,0.36801717,0.29965782,0.20680082,0.24572831,0.4586461,0.515631,0.54421544,0.7233176,1.0,1.0
0.7873324,0.5449158,0.41198385,0.65510786,0.47588548,0.48604065,0.3261444,0.5609164,0.3501485,0.37001222,0.35757858,0.42690265,0.36376792,0.32864976,0.3718284,0.5155598,0.50039,0.3898922,0.3721763,0.5900263,0.43025425,0.6479744,0.36744317,0.51930594,0.59214437,0.62832075,0.39410684,0.3459676,0.5070851,0.45483506,0.49264905,0.59308136,0.6379601,0.49117377,0.33222112,0.31066945,0.30094835,0.42488077,0.35277703,0.4631393,0.5100914,0.5264845,0.37192887,0.30356184,0.36088973,0.2838025,0.37000003,0.5281246,0.46798125,0.4447982,0.34034672,0.43223524,0.3529523,0.39905164,0.38083586,0.33323395,0.43689957,0.3272155,0.45347786,0.37899363,0.296479,0.34040648,0.46474677,0.5139435,0.5400631,0.73580116,1.0,1.0
0.0,0.0,0.0,0.0,0.32629198,0.0,0.0,0.0,0.048203558,0.0,0.12631628,0.0,0.061289296,0.0,0.08250807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12319508,0.0,0.1251455,0.0,0.12593417,0.0,0.0,0.0,0.0,0.0,0.14097966,0.0,0.057894617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.9999999,1.0,1.0,0.9795513,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9796242,0.49382496,0.31787318,0.8174923,0.0,0.40372935,0.18685387,0.7321954,0.0,0.22973135,0.0,0.23720706,0.0,0.14494655,0.0,0.49227208,0.46702227,0.37984264,0.22347668,0.5970173,0.2999686,0.8103467,0.2689262,0.63822645,0.6956863,0.7717334,0.28056562,0.2559489,0.5129708,0.42413282,0.4614935,0.5210729,0.7211806,0.34643906,0.0,0.05614741,0.0,0.2706368,0.0,0.32750535,0.4785089,0.5065623,0.3414017,0.14697029,0.0,0.10980107,0.0,0.5515365,0.49308562,0.44059613,0.18092862,0.33162263,0.26180935,0.2772712,0.19269429,0.12208539,0.30033582,0.138732,0.25022647,0.1251928,0.017822161,0.04530552,0.4746146,0.5511733,0.59747213,0.7960731,1.0,1.0
0.94956076,0.65383434,0.68189603,0.7409942,1.0,0.61511874,0.5353393,0.6034348,0.77601576,0.64304376,0.636943,0.72373724,0.7311679,0.54403377,0.6627548,0.6193768,0.6319665,0.61377525,0.6813259,0.6217226,0.5401268,0.72757435,0.61851096,0.67136,0.7020248,0.676401,0.6622603,0.4628848,0.601752,0.5724887,0.6589074,0.70241773,0.69048554,0.7698533,0.63329256,0.53121114,0.62137556,0.6128286,0.6396606,0.71761537,0.64379704,0.64942133,0.5702747,0.59604037,0.7103547,0.63800156,0.6453868,0.61270547,0.5360063,0.5827309,0.5369281,0.5701753,0.5456461,0.5288384,0.5755858,0.6339281,0.6157173,0.64599794,0.62812066,0.702361,0.5622361,0.62150896,0.4693985,0.49446285,0.53062755,0.7283255,1.0,1.0
0.9146419,0.66315323,0.4539482,0.7259375,0.41957867,0.55641437,0.31401724,0.6039589,0.22468999,0.35156155,0.23963955,0.44124284,0.18457532,0.28160286,0.29043418,0.5096808,0.5621527,0.344705,0.32668367,0.6555899,0.3984349,0.71219975,0.42955416,0.50024205,0.68751484,0.67875785,0.4339652,0.33263487,0.5868324,0.5323686,0.4983673,0.48915693,0.65184724,0.5080682,0.25769407,0.1981135,0.08591691,0.38181162,0.26119512,0.44788128,0.53859174,0.56950957,0.35261276,0.29420942,0.2202445,0.1962055,0.27250746,0.5280783,0.52318466,0.38710612,0.28013355,0.43271488,0.3159588,0.379901,0.27234268,0.22918692,0.30311406,0.28717673,0.34558392,0.2682576,0.15723526,0.21697465,0.5427707,0.5716016,0.57911426,0.7276759,1.0,1.0
0.8799147,0.7014892,0.5288325,0.6989511,0.80007374,0.5061083,0.412816,0.629146,0.5280665,0.54790044,0.41706115,0.548897,0.45150912,0.38604864,0.4592765,0.5230359,0.5115007,0.49781924,0.51179385,0.6616831,0.4671454,0.68689156,0.5069269,0.66823494,0.62959653,0.6682163,0.4919868,0.43550712,0.5060754,0.50211924,0.5899641,0.6830605,0.68306434,0.59671867,0.42911768,0.47595197,0.37960455,0.4788067,0.42883062,0.5653863,0.5318598,0.54877436,0.46636868,0.39531144,0.49427742,0.40921104,0.46491134,0.5423214,0.47400472,0.4819667,0.38479245,0.5071224,0.39516187,0.46478567,0.47660726,0.48778751,0.48165083,0.50648814,0.5429468,0.51724184,0.4571781,0.52423805,0.49491495,0.53020084,0.55789,0.76459867,1.0,1.0
0.84953505,0.62723744,0.47932217,0.67828214,0.41348052,0.5002618,0.34027064,0.6432042,0.2778082,0.44300324,0.32134938,0.41903397,0.22209735,0.27139446,0.3790171,0.5323368,0.48880467,0.42648405,0.37803146,0.6236477,0.39606568,0.6656697,0.44463074,0.6373799,0.62266964,0.6526942,0.46321255,0.3245711,0.51831526,0.47988337,0.5025611,0.59916896,0.66916,0.49509683,0.3364161,0.3481925,0.18067381,0.44587928,0.36941087,0.46031967,0.5338304,0.5387242,0.38114232,0.2977698,0.29709876,0.2989465,0.3936026,0.52897024,0.49871114,0.41256237,0.34184057,0.5012874,0.37379935,0.40287018,0.29843274,0.28942588,0.31836867,0.29785195,0.3686145,0.34331283,0.24868594,0.26138303,0.5049699,0.49416617,0.5488583,0.7256351,1.0,1.0
