mfcc_The Lantis-Lampu Merah_0,mfcc_The Lantis-Lampu Merah_1,mfcc_The Lantis-Lampu Merah_2,mfcc_The Lantis-Lampu Merah_3,mfcc_The Lantis-Lampu Merah_4,mfcc_The Lantis-Lampu Merah_5,mfcc_The Lantis-Lampu Merah_6,mfcc_The Lantis-Lampu Merah_7,mfcc_The Lantis-Lampu Merah_8,mfcc_The Lantis-Lampu Merah_9,mfcc_The Lantis-Lampu Merah_10,mfcc_The Lantis-Lampu Merah_11,mfcc_The Lantis-Lampu Merah_12,mfcc_The Lantis-Lampu Merah_13,mfcc_The Lantis-Lampu Merah_14,mfcc_The Lantis-Lampu Merah_15,mfcc_The Lantis-Lampu Merah_16,mfcc_The Lantis-Lampu Merah_17,mfcc_The Lantis-Lampu Merah_18,mfcc_The Lantis-Lampu Merah_19,mfcc_The Lantis-Lampu Merah_20,mfcc_The Lantis-Lampu Merah_21,mfcc_The Lantis-Lampu Merah_22,mfcc_The Lantis-Lampu Merah_23,mfcc_The Lantis-Lampu Merah_24,mfcc_The Lantis-Lampu Merah_25,mfcc_The Lantis-Lampu Merah_26,mfcc_The Lantis-Lampu Merah_27,mfcc_The Lantis-Lampu Merah_28,mfcc_The Lantis-Lampu Merah_29,mfcc_The Lantis-Lampu Merah_30,mfcc_The Lantis-Lampu Merah_31,mfcc_The Lantis-Lampu Merah_32,mfcc_The Lantis-Lampu Merah_33,mfcc_The Lantis-Lampu Merah_34,mfcc_The Lantis-Lampu Merah_35,mfcc_The Lantis-Lampu Merah_36,mfcc_The Lantis-Lampu Merah_37,mfcc_The Lantis-Lampu Merah_38,mfcc_The Lantis-Lampu Merah_39,mfcc_The Lantis-Lampu Merah_40,mfcc_The Lantis-Lampu Merah_41,mfcc_The Lantis-Lampu Merah_42,mfcc_The Lantis-Lampu Merah_43,mfcc_The Lantis-Lampu Merah_44,mfcc_The Lantis-Lampu Merah_45,mfcc_The Lantis-Lampu Merah_46,mfcc_The Lantis-Lampu Merah_47,mfcc_The Lantis-Lampu Merah_48,mfcc_The Lantis-Lampu Merah_49,mfcc_The Lantis-Lampu Merah_50,mfcc_The Lantis-Lampu Merah_51,mfcc_The Lantis-Lampu Merah_52,mfcc_The Lantis-Lampu Merah_53,mfcc_The Lantis-Lampu Merah_54,mfcc_The Lantis-Lampu Merah_55,mfcc_The Lantis-Lampu Merah_56,mfcc_The Lantis-Lampu Merah_57,mfcc_The Lantis-Lampu Merah_58,mfcc_The Lantis-Lampu Merah_59,mfcc_The Lantis-Lampu Merah_60,mfcc_The Lantis-Lampu Merah_61,mfcc_The Lantis-Lampu Merah_62,mfcc_The Lantis-Lampu Merah_63,mfcc_The Lantis-Lampu Merah_64,mfcc_The Lantis-Lampu Merah_65,mfcc_The Lantis-Lampu Merah_66,mfcc_The Lantis-Lampu Merah_67,mfcc_The Lantis-Lampu Merah_68,mfcc_The Lantis-Lampu Merah_69,mfcc_The Lantis-Lampu Merah_70,mfcc_The Lantis-Lampu Merah_71,mfcc_The Lantis-Lampu Merah_72,mfcc_The Lantis-Lampu Merah_73
0.4399149,0.46861222,0.30788702,0.4351148,0.5103252,0.5306028,0.34555763,0.48045957,0.52339375,0.37644535,0.35608152,0.42374718,0.53067756,0.39514172,0.4578338,0.39315647,0.47018716,0.45109367,0.42244926,0.44969612,0.40614504,0.3377733,0.295461,0.34546188,0.4007073,0.3995767,0.3502479,0.27139893,0.44393945,0.4976907,0.5462098,0.47156852,0.4499186,0.4404851,0.3787065,0.36555153,0.50776505,0.5128447,0.40143102,0.3604924,0.45362675,0.5016638,0.42191094,0.40301207,0.3686445,0.35519177,0.4282455,0.37378252,0.37889725,0.4849066,0.24803843,0.43941903,0.3982835,0.35324973,0.28029436,0.3908676,0.37468582,0.32638395,0.34819287,0.35162356,0.37796858,0.40897408,0.31511033,0.3739443,0.4279216,0.39963904,0.38511765,0.36680523,0.39622152,0.37564123,0.45242333,0.48410285,0.5925333,0.7314647
0.42779517,0.4559418,0.32734522,0.47410268,0.28286985,0.5565387,0.35455263,0.29198915,0.48726314,0.34934625,0.364107,0.38028902,0.51583505,0.4198381,0.45889658,0.33022773,0.45035982,0.44741362,0.40406886,0.3638056,0.28895912,0.28754812,0.07337032,0.30591208,0.4066264,0.36378777,0.21915191,0.33416346,0.45330667,0.464159,0.5563822,0.41392568,0.38770717,0.46779388,0.35398954,0.41480032,0.5143334,0.47091034,0.38657838,0.39931846,0.37106806,0.4980685,0.42062914,0.37677833,0.30534956,0.2517402,0.39426598,0.11244323,0.27946678,0.4729172,0.18768272,0.2534657,0.3684018,0.33509797,0.29865828,0.311851,0.34085706,0.30421472,0.26049837,0.3069063,0.30353627,0.38087714,0.3497489,0.4008213,0.36420766,0.3815209,0.37129942,0.349906,0.36918432,0.38457716,0.43752524,0.4662708,0.59715694,0.71393496
0.40862447,0.46695343,0.39295346,0.3886027,0.43526196,0.53350645,0.34571218,0.48200566,0.57024705,0.3642872,0.3604234,0.37619546,0.5319405,0.38694978,0.4820518,0.3548371,0.5258722,0.4393383,0.39146686,0.3691153,0.34237757,0.28177023,0.17750223,0.24493285,0.39999962,0.39178053,0.2904315,0.34777045,0.47125253,0.5015166,0.6052314,0.45073032,0.43909252,0.4495478,0.37477598,0.3929257,0.5331843,0.48393062,0.36346653,0.37945303,0.36970007,0.53722125,0.38098264,0.3230351,0.30056927,0.31762716,0.43074828,0.24796516,0.23390093,0.4522957,0.20175439,0.3534704,0.36952722,0.30705634,0.28093824,0.38908312,0.3426987,0.31287727,0.28996685,0.2998869,0.39576632,0.37736195,0.31776303,0.35733682,0.39782998,0.39980063,0.37166396,0.35088235,0.375717,0.33852202,0.43200994,0.4596166,0.5895,0.70578355
0.40345144,0.46055833,0.37241763,0.38560516,0.43989995,0.46214804,0.38958696,0.34896708,0.5272551,0.35306498,0.40279523,0.4112984,0.54181,0.43290204,0.4828433,0.3463329,0.45325682,0.4385562,0.3912645,0.38602868,0.30389953,0.29440567,0.05252616,0.2733565,0.40715834,0.37902388,0.23290865,0.31700376,0.44646958,0.4735577,0.57686037,0.44582322,0.40432203,0.45731154,0.35927713,0.42355806,0.49261993,0.47850817,0.38920376,0.38274735,0.36184117,0.49266368,0.36404324,0.39876682,0.25807044,0.30316576,0.4248829,0.20795207,0.21091563,0.43226957,0.18320628,0.25127402,0.37960207,0.27912155,0.31439757,0.34671685,0.33693504,0.2885214,0.28035367,0.28401616,0.2902321,0.40470582,0.34698966,0.37470502,0.3875402,0.39998898,0.36342,0.3788811,0.36891127,0.37948865,0.4132028,0.46598583,0.6002387,0.72414577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110750906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,0.9999999,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0000001,1.0,1.0,0.99999994,1.0,1.0000001,1.0000001,1.0,1.0,1.0000001,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,0.99999994,1.0,1.0
0.2782892,0.4183089,0.28713748,0.2989287,0.35564116,0.5308407,0.16876943,0.38642958,0.63192093,0.25881785,0.2252799,0.26101106,0.5356621,0.28513053,0.4057191,0.1576351,0.5014164,0.36707497,0.33234215,0.2820957,0.22268045,0.13621236,0.0,0.13073005,0.29463696,0.146221,0.07806277,0.2003368,0.46235275,0.5176278,0.58033663,0.23013744,0.30265743,0.39095294,0.24702229,0.25678745,0.48977628,0.46596375,0.2921945,0.20299335,0.20439896,0.5478028,0.27768356,0.15275073,0.16214333,0.112661004,0.26625696,0.060046434,0.15299597,0.40695807,0.040475085,0.12513895,0.1608076,0.1882405,0.16936402,0.17801823,0.29885745,0.25622827,0.06565498,0.15466271,0.17661554,0.32451743,0.14910826,0.29985565,0.2379651,0.32733092,0.31697235,0.20198342,0.31020376,0.23008013,0.3134545,0.40267086,0.5533359,0.7345888
0.46587452,0.46096885,0.5630355,0.6227823,0.6213565,0.69864243,0.5092503,0.60337496,0.8130084,0.5615582,0.47997972,0.6554173,0.7346984,0.4786442,0.6230681,0.6357508,0.72133225,0.5427324,0.4732789,0.48380837,0.49872142,0.5433442,0.7154468,0.52322966,0.5907464,0.66986644,0.5675748,0.5678687,0.639363,0.56315947,0.76477355,0.45193428,0.63725215,0.6209637,0.5665318,0.6668293,0.6279905,0.5759605,0.5292976,0.48319283,0.5984788,0.7868177,0.5829061,0.5141325,0.46533233,0.5646684,0.6660906,0.8493157,0.51770806,0.6900922,0.52239287,0.60717046,0.6640965,0.5012944,0.49303252,0.51120913,0.5051694,0.6049293,0.5583087,0.5584839,0.54934686,0.5786736,0.5734473,0.5936435,0.65958405,0.5397283,0.5247318,0.47486573,0.57211363,0.6054783,0.63778967,0.5809053,0.69778323,0.7947788
0.47002757,0.4957553,0.30221087,0.36896694,0.28697893,0.5055062,0.3671881,0.39995754,0.45573333,0.31193438,0.3462949,0.43121785,0.549951,0.3492141,0.49631596,0.3667673,0.46079952,0.46134514,0.3489243,0.29826546,0.28366593,0.2720135,0.080867864,0.30601975,0.34243917,0.3016051,0.2557283,0.30069417,0.45611197,0.4701774,0.568521,0.32699427,0.42619467,0.4908846,0.33542,0.47430944,0.5511417,0.5127486,0.3632026,0.34577274,0.34365723,0.5200914,0.35280928,0.2205199,0.3177558,0.24300845,0.20236045,0.026476339,0.31959483,0.26215696,0.18021354,0.2714868,0.22076792,0.25040698,0.22377443,0.2674018,0.3350996,0.28181317,0.011515871,0.2762354,0.3106109,0.3602391,0.3225142,0.39097536,0.21625651,0.34652686,0.33235195,0.27786627,0.35332263,0.31168014,0.27263442,0.46691892,0.55705416,0.73816526
0.45809373,0.47530234,0.43884912,0.42393094,0.5858301,0.56189847,0.52367896,0.56368035,0.6676271,0.430773,0.5159163,0.51348734,0.57651556,0.49902755,0.541573,0.40261114,0.601802,0.49680805,0.4966373,0.4945724,0.35290718,0.40585193,0.31968144,0.38861275,0.48544997,0.4642365,0.30670673,0.3513876,0.57728857,0.5960276,0.6132055,0.4447052,0.6376492,0.475166,0.47492558,0.49900082,0.56213546,0.52228737,0.47588354,0.43300813,0.43273276,0.59134007,0.4880257,0.4441998,0.37685665,0.3379436,0.5680634,0.44357324,0.37087697,0.6300492,0.36507604,0.3312591,0.5584681,0.38635457,0.4043224,0.48989683,0.39074007,0.39600784,0.36995417,0.3717113,0.37175685,0.4574812,0.43468818,0.46211025,0.5155345,0.46118066,0.4635142,0.47087514,0.443896,0.4495048,0.55259144,0.54019654,0.60333574,0.7534611
0.45752376,0.47852626,0.35475382,0.33765927,0.37352422,0.5253481,0.4315651,0.45060006,0.50659776,0.43517548,0.38005647,0.35968193,0.60394883,0.37174764,0.5400301,0.31642154,0.51480865,0.5151215,0.39932227,0.36010015,0.25910556,0.24199173,0.0406221,0.2606824,0.38041133,0.2553884,0.23328942,0.28777942,0.4725492,0.49006224,0.61595863,0.36998874,0.47454906,0.4904675,0.4319144,0.4756372,0.5976153,0.53310734,0.39328966,0.45803216,0.25939876,0.5525159,0.43587178,0.29490322,0.24376246,0.24436337,0.34664798,0.12923287,0.24690364,0.25261122,0.20826556,0.2533247,0.33002678,0.24101803,0.26638323,0.31230402,0.35821313,0.30800703,0.12194321,0.28788453,0.26005805,0.38330165,0.3834316,0.4314643,0.32044643,0.3909731,0.39830065,0.3481875,0.38506946,0.3591697,0.36287946,0.4902241,0.61054105,0.7445346
0.41756058,0.472466,0.4189495,0.49214667,0.53731465,0.55496526,0.4330047,0.5595683,0.6741328,0.3926729,0.42760926,0.4527667,0.5314494,0.43246102,0.49250507,0.33283687,0.5299976,0.41247675,0.37605745,0.44737995,0.35169378,0.33248305,0.3910101,0.3058379,0.40405196,0.4663528,0.34152886,0.33400428,0.50631225,0.5424079,0.57422936,0.47800013,0.5235735,0.48849213,0.47101822,0.4593156,0.5186129,0.5190885,0.4128527,0.3938209,0.3414158,0.5198279,0.3856721,0.3949499,0.3559651,0.34718212,0.45804608,0.5750071,0.31525314,0.5433218,0.37350744,0.3994456,0.42798972,0.29431936,0.34064737,0.4365724,0.37105587,0.3328864,0.29353085,0.41749793,0.36679778,0.3930986,0.3962059,0.40501854,0.4306793,0.3839873,0.38091817,0.38491127,0.37200552,0.403166,0.454996,0.4880113,0.5649058,0.70369494
0.45810616,0.45900375,0.2977537,0.41660258,0.3506873,0.52276266,0.38661924,0.40659478,0.5541005,0.38886157,0.3817146,0.38235438,0.6135114,0.3806432,0.49892592,0.3192504,0.48121813,0.4651929,0.4196632,0.37413752,0.33268663,0.29659525,0.1642957,0.2806176,0.36301798,0.33035475,0.28296378,0.3056513,0.43773338,0.4757512,0.5787549,0.38108623,0.363869,0.47687078,0.2689438,0.47229052,0.54821855,0.5302241,0.41851705,0.4416116,0.30284712,0.54659396,0.4569245,0.32348105,0.31567806,0.33734813,0.3188427,0.13151947,0.25592145,0.37987754,0.24771068,0.35036182,0.30552492,0.3036969,0.3480106,0.35936365,0.3252613,0.3037055,0.18048677,0.33219996,0.32488674,0.3842308,0.35652137,0.41434318,0.31922466,0.38804147,0.3973844,0.32400936,0.38011473,0.4089704,0.32370636,0.4980635,0.59072614,0.725768
0.44290373,0.45808104,0.3054393,0.45870528,0.4886173,0.5449746,0.35444784,0.47366455,0.55898315,0.3760222,0.33512422,0.40601754,0.5396286,0.38395151,0.4616026,0.40630108,0.486452,0.44781056,0.41190302,0.41217473,0.437498,0.34790778,0.31979054,0.37348354,0.41056138,0.347422,0.38220245,0.2974788,0.4566794,0.49093238,0.54485244,0.38628528,0.42240435,0.45154133,0.3613916,0.40987802,0.5158014,0.51501215,0.38888988,0.3494699,0.4473945,0.506591,0.41362634,0.34392715,0.37980068,0.35542068,0.42249903,0.41625667,0.3914349,0.47441304,0.26905724,0.41238824,0.38187954,0.32497823,0.31315073,0.38670674,0.39464068,0.3271477,0.28143993,0.35220182,0.37665826,0.3935086,0.3063319,0.37790227,0.40480125,0.40164888,0.389752,0.32271728,0.42103592,0.34963486,0.3972718,0.4677006,0.58815086,0.72746676
0.42797852,0.4227757,0.33052465,0.47184616,0.3001032,0.5801946,0.3530478,0.35030952,0.48945323,0.33402056,0.3514605,0.37971848,0.5087922,0.38270423,0.46784368,0.3465447,0.4375103,0.44330207,0.39829582,0.35311863,0.30683306,0.28857213,0.0814392,0.30632153,0.41832814,0.2797054,0.25070783,0.3497165,0.44704896,0.4710044,0.5550419,0.27881598,0.3816003,0.47976443,0.33424515,0.4444216,0.51802915,0.44802088,0.39504763,0.38126406,0.3570472,0.49263978,0.420077,0.30031195,0.31184843,0.2739844,0.30862513,0.12136291,0.27375424,0.41417953,0.22997868,0.23889211,0.34078625,0.31256402,0.3241109,0.26204002,0.33922744,0.31929344,0.14849572,0.30408126,0.28489125,0.3730181,0.3547673,0.40874025,0.31193334,0.3764073,0.37359124,0.31144127,0.390986,0.38106522,0.3593302,0.46546742,0.59325397,0.7216778
0.41167498,0.4490246,0.3709663,0.39518932,0.4285535,0.5497038,0.33069253,0.46045172,0.58342123,0.37931812,0.340758,0.35866827,0.53247625,0.36710757,0.48183936,0.36069697,0.5364223,0.44131082,0.39601687,0.3622328,0.3331667,0.287715,0.14656802,0.2718001,0.40640777,0.36648384,0.31294113,0.3491403,0.48656866,0.5002805,0.5979759,0.35937685,0.44097573,0.47762585,0.40094241,0.4202525,0.53959256,0.47187534,0.36218002,0.37639773,0.35103545,0.52558994,0.39293098,0.28344178,0.30676195,0.32537434,0.41019014,0.27311167,0.23830912,0.44476274,0.21794304,0.33985832,0.3569926,0.2975722,0.29092538,0.3424195,0.34177747,0.33722934,0.22265492,0.3092349,0.38339683,0.3921427,0.3203661,0.37566918,0.38993457,0.38643107,0.36894116,0.30229205,0.39633694,0.3384025,0.3840557,0.46898246,0.5823873,0.7053236
0.39336506,0.44088024,0.35893288,0.39345795,0.43907663,0.467196,0.3845983,0.37268907,0.55115634,0.3527652,0.38324568,0.38850155,0.5440432,0.40564513,0.4822573,0.36078325,0.46333736,0.4396296,0.3999707,0.35759515,0.30392897,0.29262954,0.0944627,0.28828254,0.40526116,0.34688437,0.23016992,0.3159718,0.4371801,0.47446972,0.57951826,0.3451516,0.43363327,0.47743568,0.32730535,0.44491327,0.49112272,0.4607014,0.40090492,0.37703866,0.32545206,0.48551714,0.3894608,0.32445797,0.2551803,0.3000494,0.33643708,0.19575262,0.23090655,0.3678681,0.22065863,0.2510787,0.34556141,0.27157265,0.33162773,0.29837313,0.34151322,0.31222916,0.19192927,0.27971995,0.28648904,0.39154777,0.33836377,0.38927847,0.34612796,0.40977973,0.36643556,0.35086882,0.39343864,0.37616456,0.33266056,0.46673504,0.58804685,0.71855086
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34309238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2881983,0.0,0.0,0.0,0.0,0.0,0.050210387,0.0,0.0,0.0,0.0,0.0,0.34082657,0.0,0.0,0.0,0.0,0.0,0.0843025,0.0,0.0,0.0,0.0,0.0,0.20332173,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.99999994,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0000001,0.99999994,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.97115093,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0000001,1.0,0.9999999,0.9999999,0.99999994,1.0
0.2868021,0.30400446,0.28939348,0.31322524,0.24091476,0.5290818,0.16080597,0.277779,0.6565247,0.31811824,0.20932494,0.22683252,0.5439199,0.26719123,0.40852422,0.1843444,0.2449018,0.3759818,0.3357601,0.14585425,0.2319425,0.14292198,0.0,0.16187738,0.3244435,0.10313186,0.07837501,0.21082273,0.29406148,0.5370104,0.5834361,0.08198765,0.31432796,0.42322826,0.18799585,0.2792707,0.49269766,0.49964547,0.30836087,0.1897792,0.03081593,0.5401548,0.27050442,0.0906657,0.18994129,0.12402436,0.0,0.07559918,0.13674636,0.33135727,0.0676005,0.16299467,0.0,0.18198371,0.18670672,0.07696223,0.3081588,0.27355653,0.0,0.15981683,0.18422008,0.2998783,0.14720672,0.33261335,0.0,0.33371526,0.30566025,0.13402681,0.31872746,0.25689727,0.0,0.41330817,0.5716566,0.75470376
0.4759923,0.41553834,0.55841684,0.61142635,0.58796704,0.70319575,0.49129707,0.5689986,0.82971287,0.5700594,0.4556494,0.670292,0.7358471,0.54117835,0.6281928,0.62720376,0.66387194,0.5566294,0.48635623,0.5229543,0.51801336,0.54671586,0.6912727,0.5243205,0.6074312,0.6902702,0.5398897,0.5429721,0.59382606,0.57360744,0.7763574,0.4308604,0.6372012,0.63057387,0.54879683,0.69096255,0.6255036,0.68838286,0.5151586,0.45896673,0.5583407,0.78057873,0.55963886,0.43535733,0.4953248,0.53822917,0.69896245,1.0,0.5089241,0.67704284,0.56634796,0.6067066,0.74917823,0.5103755,0.5064807,0.5355722,0.5327642,0.5812098,0.66683805,0.5751792,0.52427346,0.64857876,0.5501607,0.6070761,0.72504663,0.539872,0.51351017,0.5053264,0.5806558,0.6019341,0.6916251,0.5914823,0.70544523,0.83683103
0.48250115,0.2873193,0.33740336,0.3559658,0.3194772,0.5077911,0.35346964,0.3536284,0.4910778,0.33871076,0.3316662,0.38722336,0.55396605,0.28452137,0.50234944,0.37412372,0.3528974,0.46981186,0.3515876,0.23600365,0.30702397,0.26914114,0.10331489,0.32183617,0.35740614,0.24320245,0.2575146,0.27885512,0.4131169,0.47855753,0.5675138,0.25657028,0.4471197,0.49313712,0.28900588,0.50468737,0.5496269,0.45363277,0.36313152,0.3531911,0.2113786,0.5108807,0.3746532,0.19848002,0.333004,0.2434914,0.1191282,0.019114941,0.31990808,0.18643208,0.20969465,0.255929,0.048395798,0.25985348,0.23700029,0.18044347,0.35796592,0.29441842,0.092540815,0.28007844,0.2926051,0.3226858,0.32185853,0.40426472,0.0041828305,0.35638985,0.33714983,0.21089745,0.36664766,0.31506187,0.16380043,0.47389573,0.5504763,0.7283076
0.45140177,0.5291798,0.46584886,0.4240483,0.49926713,0.564892,0.50996125,0.5043586,0.6963295,0.45544648,0.5105761,0.47358042,0.57651275,0.4929011,0.5325997,0.39331323,0.52207005,0.49947923,0.50160843,0.46601716,0.36257234,0.41525444,0.42726165,0.3851523,0.5042995,0.44016272,0.29856545,0.3474919,0.5202618,0.604819,0.60739267,0.41423666,0.63789034,0.4909541,0.49518684,0.5242579,0.5588955,0.5868229,0.46291426,0.42032033,0.34533548,0.5967548,0.48407346,0.38481414,0.38643625,0.33366966,0.5495815,0.4568678,0.3683415,0.5758469,0.39352244,0.3152636,0.57546496,0.3575927,0.40753952,0.46347106,0.42078352,0.41343445,0.5234278,0.35667157,0.36477247,0.4760983,0.42422467,0.47035778,0.48414707,0.4710225,0.4543183,0.43971637,0.43729243,0.46490073,0.55565345,0.5399138,0.6022234,0.7587046
0.45844272,0.30359787,0.37702528,0.34373933,0.25537997,0.5236764,0.4294566,0.35143515,0.5417694,0.44988173,0.3581989,0.3377555,0.6133124,0.33114743,0.5437078,0.32073423,0.3166322,0.51180315,0.40337247,0.2971697,0.26491344,0.24955574,0.11092472,0.26796433,0.40833974,0.20693812,0.21332529,0.26763338,0.3187885,0.50027764,0.6129277,0.27860186,0.44598332,0.5117503,0.38559565,0.50402164,0.5959728,0.49480504,0.40902343,0.42683363,0.148218,0.54841316,0.4412808,0.2289768,0.2822809,0.23750459,0.18832521,0.1060666,0.2613713,0.21884897,0.23113362,0.25279313,0.17804605,0.24424227,0.26990807,0.24467209,0.3909789,0.3196167,0.17358178,0.2808036,0.23911434,0.31873775,0.38064253,0.4474579,0.12885433,0.4065097,0.4107275,0.2772758,0.38121656,0.37894118,0.16886544,0.51674014,0.62052584,0.7439244
0.42690724,0.4337997,0.4243668,0.4944464,0.48225814,0.56554484,0.40815377,0.54908454,0.6940697,0.42332286,0.4137515,0.4450034,0.5444742,0.43277755,0.49628493,0.35954544,0.46666682,0.40538332,0.3732316,0.43576452,0.3701168,0.3125529,0.39382914,0.31125996,0.42165038,0.4494105,0.33282852,0.3332197,0.4708415,0.54480696,0.5671379,0.44522154,0.51594573,0.4951574,0.4848671,0.47684327,0.525248,0.5745308,0.40179992,0.3572321,0.30521786,0.51588637,0.3882784,0.33273017,0.3749783,0.34356815,0.4268505,0.61019564,0.31984314,0.50777423,0.38977835,0.3965783,0.37438396,0.30799794,0.3477006,0.36186573,0.36903444,0.32261834,0.40340623,0.4244362,0.37748605,0.43268314,0.38002113,0.42204118,0.41615602,0.40471146,0.3833773,0.39681396,0.38621137,0.4153505,0.39434612,0.49262255,0.5680492,0.7298294
0.461827,0.3123071,0.337255,0.4040944,0.28466707,0.51886946,0.38180533,0.36084732,0.5461523,0.41664237,0.36466402,0.36054075,0.62702334,0.30890542,0.5089358,0.34491655,0.32649428,0.47703037,0.4292065,0.3084197,0.34222642,0.30150554,0.22904833,0.2757574,0.36593443,0.24235253,0.2785702,0.3085156,0.3177134,0.49353456,0.57673115,0.29179853,0.3548571,0.48905164,0.24315628,0.49393296,0.5608946,0.50343823,0.41448116,0.4211938,0.16961327,0.5563323,0.4473218,0.24919833,0.32107213,0.33086857,0.21890846,0.1506105,0.2509779,0.31243873,0.2640478,0.33649328,0.19017647,0.30350542,0.35231152,0.24917561,0.36367172,0.30984926,0.23403952,0.34048188,0.3483857,0.30480596,0.37069702,0.4224195,0.1590393,0.39528182,0.38473782,0.25303012,0.37851182,0.39596242,0.20018175,0.5040413,0.5830568,0.73831105
0.44600534,0.39726818,0.3557908,0.45231652,0.4350293,0.54040706,0.3430855,0.4363911,0.58364415,0.38935104,0.33174938,0.411071,0.5603208,0.41390702,0.46758518,0.4096793,0.42431864,0.46355903,0.4179353,0.40090412,0.4306756,0.3574008,0.38868737,0.3808844,0.43397275,0.30736092,0.39114103,0.31056565,0.41814438,0.49788857,0.53694564,0.30684635,0.40312698,0.455012,0.35516918,0.4231167,0.5240098,0.55380833,0.41283426,0.3429762,0.318045,0.50607806,0.4092551,0.30840573,0.40386295,0.32367653,0.4086474,0.4448263,0.37920886,0.45634368,0.3057218,0.41943508,0.36208493,0.32908243,0.35012147,0.36073458,0.41160166,0.32628834,0.38118833,0.36545897,0.3913611,0.37921253,0.3269172,0.38626787,0.3385166,0.40694994,0.376315,0.29325706,0.42154917,0.38206077,0.3722751,0.47081664,0.5881561,0.7445729
0.43357596,0.25563884,0.3533755,0.45610443,0.29731616,0.56391823,0.33784187,0.31023616,0.50647736,0.36804768,0.35271093,0.38551235,0.5166705,0.3169629,0.4662007,0.35146156,0.2852419,0.44210017,0.41245562,0.2980085,0.30517715,0.30050686,0.16572028,0.31403196,0.42248705,0.19807884,0.23947386,0.33730182,0.34274414,0.47032905,0.55125934,0.16637054,0.3763215,0.4892802,0.27830577,0.47090125,0.51698136,0.41975233,0.41177604,0.3579759,0.22168058,0.50433254,0.41549224,0.21180886,0.329066,0.250629,0.23469143,0.15952376,0.28190842,0.3321695,0.24194695,0.2274436,0.25256228,0.30445746,0.34962356,0.22305918,0.3549888,0.33214098,0.21859255,0.30199742,0.2906682,0.32517052,0.35604963,0.4200453,0.16640548,0.36666092,0.36834237,0.24988653,0.39450544,0.37248734,0.2287907,0.46742,0.59723955,0.7307887
0.42020956,0.33858678,0.38322228,0.3977074,0.42217153,0.5432353,0.32520822,0.42419642,0.60604537,0.40243334,0.33645964,0.33972603,0.534096,0.3536691,0.4766028,0.3565057,0.46933535,0.43775237,0.42422414,0.34755272,0.34139246,0.30634913,0.24400255,0.30100882,0.42908564,0.32003754,0.30690703,0.34199435,0.43050098,0.5034277,0.59621036,0.29949233,0.43191826,0.49360406,0.38660833,0.45491293,0.54227364,0.4622919,0.38559833,0.3555848,0.27503705,0.52401197,0.3935821,0.2760512,0.3141922,0.33024517,0.3541289,0.3012699,0.24514157,0.41883922,0.2566565,0.32296553,0.33581603,0.30918318,0.30873442,0.26882404,0.3529214,0.34220663,0.30369177,0.30446458,0.37476236,0.41743153,0.3121057,0.39455172,0.30584478,0.3777542,0.3791175,0.2667409,0.39798498,0.35222852,0.34077603,0.48084837,0.5785905,0.718256
