mfcc_Hindia-Rumah Ke Rumah_0,mfcc_Hindia-Rumah Ke Rumah_1,mfcc_Hindia-Rumah Ke Rumah_2,mfcc_Hindia-Rumah Ke Rumah_3,mfcc_Hindia-Rumah Ke Rumah_4,mfcc_Hindia-Rumah Ke Rumah_5,mfcc_Hindia-Rumah Ke Rumah_6,mfcc_Hindia-Rumah Ke Rumah_7,mfcc_Hindia-Rumah Ke Rumah_8,mfcc_Hindia-Rumah Ke Rumah_9,mfcc_Hindia-Rumah Ke Rumah_10,mfcc_Hindia-Rumah Ke Rumah_11,mfcc_Hindia-Rumah Ke Rumah_12,mfcc_Hindia-Rumah Ke Rumah_13,mfcc_Hindia-Rumah Ke Rumah_14,mfcc_Hindia-Rumah Ke Rumah_15,mfcc_Hindia-Rumah Ke Rumah_16,mfcc_Hindia-Rumah Ke Rumah_17,mfcc_Hindia-Rumah Ke Rumah_18,mfcc_Hindia-Rumah Ke Rumah_19,mfcc_Hindia-Rumah Ke Rumah_20,mfcc_Hindia-Rumah Ke Rumah_21,mfcc_Hindia-Rumah Ke Rumah_22,mfcc_Hindia-Rumah Ke Rumah_23,mfcc_Hindia-Rumah Ke Rumah_24,mfcc_Hindia-Rumah Ke Rumah_25,mfcc_Hindia-Rumah Ke Rumah_26,mfcc_Hindia-Rumah Ke Rumah_27,mfcc_Hindia-Rumah Ke Rumah_28,mfcc_Hindia-Rumah Ke Rumah_29,mfcc_Hindia-Rumah Ke Rumah_30,mfcc_Hindia-Rumah Ke Rumah_31,mfcc_Hindia-Rumah Ke Rumah_32,mfcc_Hindia-Rumah Ke Rumah_33,mfcc_Hindia-Rumah Ke Rumah_34,mfcc_Hindia-Rumah Ke Rumah_35,mfcc_Hindia-Rumah Ke Rumah_36,mfcc_Hindia-Rumah Ke Rumah_37,mfcc_Hindia-Rumah Ke Rumah_38,mfcc_Hindia-Rumah Ke Rumah_39,mfcc_Hindia-Rumah Ke Rumah_40,mfcc_Hindia-Rumah Ke Rumah_41,mfcc_Hindia-Rumah Ke Rumah_42,mfcc_Hindia-Rumah Ke Rumah_43,mfcc_Hindia-Rumah Ke Rumah_44,mfcc_Hindia-Rumah Ke Rumah_45,mfcc_Hindia-Rumah Ke Rumah_46,mfcc_Hindia-Rumah Ke Rumah_47,mfcc_Hindia-Rumah Ke Rumah_48,mfcc_Hindia-Rumah Ke Rumah_49,mfcc_Hindia-Rumah Ke Rumah_50,mfcc_Hindia-Rumah Ke Rumah_51,mfcc_Hindia-Rumah Ke Rumah_52,mfcc_Hindia-Rumah Ke Rumah_53,mfcc_Hindia-Rumah Ke Rumah_54,mfcc_Hindia-Rumah Ke Rumah_55,mfcc_Hindia-Rumah Ke Rumah_56,mfcc_Hindia-Rumah Ke Rumah_57,mfcc_Hindia-Rumah Ke Rumah_58,mfcc_Hindia-Rumah Ke Rumah_59,mfcc_Hindia-Rumah Ke Rumah_60,mfcc_Hindia-Rumah Ke Rumah_61,mfcc_Hindia-Rumah Ke Rumah_62,mfcc_Hindia-Rumah Ke Rumah_63,mfcc_Hindia-Rumah Ke Rumah_64,mfcc_Hindia-Rumah Ke Rumah_65,mfcc_Hindia-Rumah Ke Rumah_66,mfcc_Hindia-Rumah Ke Rumah_67,mfcc_Hindia-Rumah Ke Rumah_68
0.55699867,0.6180012,0.5372584,0.59257907,0.462094,0.5624516,0.26699597,0.5821643,0.4349032,0.5145005,0.52184445,0.5517178,0.43646565,0.29106817,0.5170129,0.32620937,0.49010417,0.41066456,0.42838204,0.22053914,0.48777187,0.24140385,0.35643578,0.6252343,0.5902655,0.4676705,0.3187982,0.51573116,0.31724232,0.42984533,0.3723045,0.6016262,0.4911139,0.5315459,0.38242498,0.48322663,0.29915786,0.47923607,0.44716218,0.45313433,0.52679974,0.33500275,0.45300654,0.49894977,0.49188918,0.35811207,0.757709,0.6366773,0.80466044,0.8070694,0.48171237,0.18998516,0.37156674,0.27318177,0.16717815,0.36182833,0.4303966,0.41276723,0.36251307,0.5438233,0.47005358,0.49301305,0.4561332,0.4546076,0.2609311,0.46624428,0.29258478,0.39356056,0.6369897
0.5657451,0.6113507,0.53921956,0.5754618,0.45262107,0.5294956,0.23941696,0.6080193,0.4526456,0.5562253,0.5628399,0.56056356,0.43547255,0.2530888,0.5173161,0.31665885,0.41328502,0.41066757,0.44852215,0.24237788,0.43359596,0.22235599,0.32969773,0.6044719,0.57357955,0.46695983,0.31285498,0.5020513,0.24355981,0.42443734,0.41215873,0.5919452,0.48142985,0.497478,0.41149074,0.4639847,0.29289985,0.46643046,0.43674776,0.52792996,0.5180706,0.3461899,0.40177414,0.5102456,0.5229865,0.36809143,0.7353876,0.6497107,0.80237275,0.79676026,0.4515695,0.20557024,0.34795395,0.26994818,0.20870425,0.3835327,0.4733599,0.4201168,0.35544282,0.5097829,0.44872504,0.47157255,0.4633007,0.42411214,0.2428466,0.42505074,0.2720371,0.38219178,0.6330866
0.55095506,0.62635845,0.5288195,0.5701765,0.44452477,0.54429585,0.23972267,0.5818032,0.41473454,0.49072903,0.49410012,0.5190949,0.39626563,0.2383617,0.49304822,0.28466782,0.46492338,0.3504117,0.39539635,0.21331462,0.45052248,0.22806372,0.3175983,0.5897692,0.55360585,0.4375898,0.26512557,0.48696646,0.23222522,0.37352782,0.33901313,0.605819,0.4743065,0.49691218,0.36746228,0.47692066,0.25969747,0.42943287,0.42167038,0.48206693,0.4844167,0.2917722,0.36672282,0.41396376,0.525825,0.2672481,0.72407943,0.6526318,0.8006489,0.7915894,0.44697824,0.21245459,0.3256143,0.22996828,0.19016968,0.3816106,0.4463548,0.4106283,0.35649925,0.5047658,0.45559883,0.48297182,0.449629,0.4428162,0.24348497,0.40874442,0.2468205,0.3837938,0.62834716
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03951311,0.0,0.0,0.0,0.0,0.06339687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050554767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20327435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1945768,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.9617595,1.0,1.0,0.99999994,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999994,1.0,0.99999994,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0
0.552265,0.69010437,0.57435864,0.6058904,0.4501517,0.43203062,0.012814611,0.70678705,0.2659353,0.5116333,0.46218055,0.5403125,0.29185563,0.02970472,0.4073593,0.19869679,0.0,0.37787497,0.40979183,0.06369206,0.43190232,0.0,0.079915434,0.51926917,0.60230935,0.3919058,0.17114988,0.4510867,0.1422053,0.37036684,0.27019945,0.65834284,0.4635587,0.52435356,0.3170776,0.4555176,0.0,0.40962666,0.33658567,0.35056585,0.4651913,0.20016362,0.29951134,0.37944156,0.23420002,0.21382144,0.8740252,0.73427945,0.930313,0.950095,0.37161866,0.0,0.27543667,0.082901016,0.07743277,0.26171076,0.2938875,0.23840544,0.10857783,0.46829888,0.47184998,0.50702393,0.43157896,0.28416574,0.0729492,0.40477502,0.0,0.3259601,0.7232366
0.61308837,0.6715941,0.5823533,0.5767752,0.5301186,0.66105956,0.51279837,0.66646326,0.50884074,0.6529938,0.6177764,0.6073081,0.5826553,0.52357864,0.57579476,0.44174963,1.0,0.47902295,0.5251185,0.33412284,0.573285,0.486002,0.70500743,0.71823615,0.56659436,0.6044271,0.4642768,0.62914336,0.5085776,0.54774845,0.6080015,0.67908394,0.50554717,0.56288445,0.5178914,0.6114897,0.5427871,0.62642217,0.50821775,0.58719796,0.598088,0.43872738,0.4915322,0.5161808,0.658829,0.55534405,0.791792,0.6648985,0.86352324,0.8922808,0.56052,0.5456916,0.525404,0.42373,0.36508283,0.465127,0.5546088,0.40951264,0.6798177,0.64778465,0.56327397,0.5986932,0.58213514,0.510482,0.39282227,0.55970204,0.5324729,0.46771732,0.64801484
0.54816633,0.62311596,0.56559175,0.59025604,0.5325287,0.55564606,0.2013885,0.61745286,0.3372844,0.52208686,0.55052084,0.55499595,0.40215683,0.17656863,0.5295421,0.20506462,0.30707765,0.36429524,0.3900783,0.12411847,0.4587303,0.19268396,0.19965416,0.5832256,0.6473358,0.46299943,0.27203473,0.5398556,0.21544953,0.3932735,0.37043682,0.65529567,0.50634706,0.56540304,0.36324,0.47510597,0.18577746,0.479988,0.38002816,0.5427434,0.4905526,0.2822846,0.40185755,0.4230069,0.49753076,0.29559103,0.76597035,0.68747133,0.8238015,0.8478446,0.35999763,0.14186573,0.34822252,0.15064552,0.11900003,0.32466432,0.48526946,0.3170439,0.337979,0.5655825,0.46330494,0.4815249,0.4481776,0.41683257,0.24778402,0.40847468,0.20210436,0.3555278,0.70037335
0.6306386,0.6552981,0.577221,0.6395606,0.5413988,0.6278579,0.36647016,0.67238885,0.5393834,0.63914526,0.62170666,0.60852164,0.58646774,0.48896492,0.5616793,0.384346,0.6143824,0.53108406,0.5170144,0.3266906,0.54145706,0.37897813,0.41329035,0.669754,0.66214126,0.5858795,0.41991913,0.592194,0.46755874,0.5227929,0.49977,0.6277349,0.55178547,0.5595276,0.50419235,0.5331283,0.4422176,0.5497285,0.50044954,0.6073264,0.5869415,0.4628122,0.47206825,0.5567265,0.7321014,0.5624292,0.7487453,0.6703719,0.8125064,0.8260386,0.58646,0.38361308,0.5047833,0.36224765,0.36430264,0.44633391,0.7129413,0.46475655,0.5809661,0.6637499,0.61172605,0.6081178,0.5999396,0.48726064,0.411586,0.5433124,0.44666547,0.49870184,0.7117567
0.5712119,0.6069164,0.56917757,0.57567596,0.50779635,0.5528678,0.20189951,0.6356318,0.41594437,0.5818037,0.5764681,0.52375245,0.5203911,0.28647795,0.49190384,0.27410334,0.36249772,0.46729177,0.47226346,0.1375559,0.49265137,0.15015917,0.30915743,0.6106596,0.59864366,0.4174339,0.27008766,0.4655773,0.290619,0.40805063,0.36366007,0.5947907,0.48448998,0.51386833,0.40054342,0.49067697,0.23082115,0.42334434,0.35013676,0.46595109,0.5064229,0.33646932,0.36895657,0.43716517,0.5462936,0.3194013,0.7284944,0.6492913,0.8144172,0.822391,0.4411902,0.14008886,0.29938066,0.11085052,0.10359507,0.28505754,0.50268525,0.31687438,0.31765842,0.53493685,0.47128183,0.48497012,0.4232232,0.3405625,0.19361858,0.42256114,0.17942248,0.3270076,0.6863083
0.5533241,0.6031489,0.5455175,0.5442608,0.4961662,0.528187,0.31382325,0.6015946,0.32791677,0.5479391,0.5239931,0.47889817,0.44064263,0.30627072,0.44060695,0.23877335,0.40829358,0.41480744,0.36541396,0.1795016,0.45058239,0.2325856,0.31308448,0.55118257,0.5672964,0.40333134,0.25501645,0.40892103,0.29607722,0.3631822,0.32979697,0.58266616,0.47796205,0.511122,0.36841005,0.48894694,0.27586898,0.51065135,0.32276908,0.40077716,0.49371922,0.27631903,0.39353412,0.39451826,0.39873067,0.34487492,0.72934175,0.67979264,0.81854296,0.8253748,0.469074,0.27539176,0.34186605,0.23570126,0.2078883,0.23744267,0.40086156,0.36416453,0.43837517,0.5889424,0.5005691,0.51546407,0.48499617,0.45317197,0.30726764,0.45624807,0.35805365,0.39264017,0.67295486
0.54747844,0.56787956,0.54965186,0.5603631,0.4907785,0.51740515,0.23795149,0.63255763,0.45800272,0.63613874,0.5921573,0.57207626,0.5258574,0.31831187,0.5094783,0.33272463,0.525033,0.505754,0.5051645,0.21886542,0.49092117,0.17036313,0.39340115,0.55191123,0.58945215,0.4935889,0.38201433,0.4626704,0.31515747,0.4729874,0.4781158,0.60706395,0.5295961,0.51353914,0.4216029,0.5192433,0.25299215,0.47743452,0.42602837,0.5654336,0.55708086,0.42210397,0.44056484,0.5548135,0.51034415,0.4802356,0.7525151,0.68684596,0.8199665,0.8250538,0.427198,0.11914299,0.36843398,0.21845725,0.24075472,0.34689304,0.48210797,0.38707012,0.34647265,0.55490583,0.45796853,0.50254095,0.40048537,0.4000942,0.2113298,0.42005628,0.19492604,0.36702445,0.65567404
0.55852807,0.6393909,0.55355245,0.569611,0.49755058,0.5319393,0.26761237,0.6016293,0.37677583,0.5236137,0.5442,0.53699565,0.45098,0.26191208,0.49412498,0.27141535,0.35891682,0.41760805,0.44155985,0.21431752,0.51055366,0.23537561,0.29646352,0.56761044,0.5977439,0.4447054,0.31990328,0.4789923,0.33702725,0.42173296,0.36953238,0.6316726,0.48556048,0.5291534,0.33646458,0.48967344,0.28516012,0.48159307,0.37864733,0.44783786,0.48997226,0.29719394,0.40285015,0.44517398,0.4896531,0.3349939,0.7684708,0.66370785,0.8152257,0.8180087,0.42286038,0.29246962,0.39266297,0.26754534,0.23161465,0.37337962,0.40307805,0.3239332,0.365672,0.53127676,0.49154818,0.47877085,0.4492807,0.3503336,0.25390512,0.45940405,0.3494755,0.3191241,0.63729125
0.56301343,0.62120855,0.5689441,0.58954287,0.5179244,0.555548,0.24012513,0.60043585,0.36555895,0.53615874,0.5393962,0.5353667,0.46341154,0.3034798,0.5028601,0.33130616,0.44863003,0.44511858,0.44399714,0.22293673,0.5027896,0.2311373,0.34646887,0.5820672,0.6015006,0.4800625,0.33640176,0.5156832,0.35467252,0.44609803,0.40239373,0.59681976,0.5011283,0.5387068,0.4147424,0.5077668,0.29058364,0.47926477,0.40798151,0.46090826,0.5245478,0.34385848,0.4734932,0.47916418,0.49266413,0.3889592,0.7583801,0.6595633,0.8082472,0.8070309,0.47985715,0.23216648,0.4073328,0.22607936,0.19246937,0.3091348,0.43148753,0.36931825,0.37544084,0.5575294,0.49964547,0.50226164,0.48936397,0.44943327,0.2834204,0.4668652,0.30439398,0.40793753,0.63860613
0.5693987,0.62615037,0.57298166,0.5745584,0.50304806,0.53256124,0.23920855,0.6276445,0.36723393,0.57548594,0.5692172,0.5492959,0.47311115,0.2722756,0.49760407,0.3323109,0.3831835,0.43942207,0.45546737,0.23244235,0.45823908,0.22917338,0.3029199,0.568525,0.5817116,0.4765579,0.3291338,0.5034794,0.29632464,0.4265085,0.42557016,0.58939946,0.49106798,0.49028358,0.4681178,0.48847303,0.26006252,0.46695942,0.40398973,0.5433171,0.51338506,0.36281082,0.419289,0.49532875,0.498115,0.40001896,0.73629975,0.6676278,0.8061638,0.797488,0.45658982,0.265407,0.3670435,0.22942948,0.20749483,0.3527938,0.4742564,0.36796358,0.3908259,0.5284585,0.46294978,0.4869062,0.48747548,0.41395402,0.26567754,0.4335664,0.27900803,0.37511566,0.63583606
0.5535987,0.62188864,0.5604884,0.5710032,0.48397624,0.5345105,0.22338223,0.60775876,0.32168826,0.50936294,0.52150536,0.5073066,0.42830142,0.2541169,0.4772634,0.27502018,0.4550166,0.37710303,0.3911857,0.20221111,0.48524776,0.23453718,0.30850297,0.5736411,0.56266385,0.45711833,0.2785719,0.48658276,0.26987904,0.365434,0.37364557,0.6038224,0.4913413,0.5034934,0.41618508,0.5062237,0.25857535,0.4263714,0.38112992,0.48820442,0.48047492,0.28866434,0.37527376,0.3975252,0.53126925,0.30051112,0.72385764,0.66745234,0.80432856,0.793233,0.43862078,0.26166517,0.34782112,0.17140749,0.20157158,0.35824347,0.4628096,0.36670104,0.39403108,0.52328795,0.47655413,0.4884513,0.4652893,0.43603173,0.27892148,0.4203882,0.26546773,0.36944535,0.6245714
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053588778,0.0,0.0,0.0,0.0,0.04951264,0.008492529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047608823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16308625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13928819,0.0,0.0
1.0,0.9999999,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.99999994,0.95870304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994,0.99999994,0.99999994,1.0,1.0
0.5486095,0.6740578,0.6058968,0.6121438,0.4939146,0.46523523,0.0846757,0.70686257,0.2121104,0.5501779,0.46484908,0.47494662,0.29979944,0.0828079,0.41042072,0.22361454,0.0,0.4057628,0.4166186,0.0981851,0.45075968,0.0,0.0,0.46871665,0.6168672,0.39518034,0.14410622,0.4382471,0.17131604,0.41875568,0.27932674,0.6789806,0.4888031,0.53790826,0.3565778,0.47440827,0.0,0.435337,0.28333023,0.36048904,0.3287779,0.2264767,0.3655585,0.4050653,0.19474995,0.23295979,0.87914777,0.75503296,0.93303317,0.95046234,0.3795541,0.0,0.31867486,0.046544917,0.08957531,0.22469689,0.33042854,0.2555817,0.16676176,0.49878702,0.5184915,0.5080107,0.46917173,0.28511336,0.11294463,0.3987915,0.0,0.35207757,0.73937213
0.6194397,0.6814908,0.60681164,0.5845715,0.5537677,0.6574876,0.6484784,0.66251856,0.51439273,0.65469337,0.6076088,0.5964068,0.5767839,0.53507197,0.5779363,0.46117085,1.0,0.50136,0.5166516,0.35315922,0.5825612,0.50690347,0.85656667,0.71533185,0.57132477,0.6173301,0.45142567,0.61288106,0.4857725,0.5653841,0.59998035,0.71566904,0.52051234,0.5675017,0.52678823,0.6066672,0.56641114,0.64708364,0.45342728,0.5873076,0.55501705,0.44531864,0.50574744,0.5223905,0.6473038,0.54235184,0.8025384,0.6859547,0.8669684,0.89266205,0.5530309,0.4899349,0.5455136,0.38430867,0.35098523,0.43697822,0.59512585,0.42135018,0.7208004,0.65789145,0.58939505,0.6053866,0.57898635,0.5149155,0.4124827,0.5537596,0.5113979,0.47839457,0.65869856
0.5490588,0.63542557,0.5819406,0.59749144,0.5623994,0.56883866,0.29434088,0.6254984,0.32014418,0.54305476,0.53815687,0.49960625,0.39676902,0.22249898,0.5325422,0.23629534,0.28149053,0.38536903,0.39714223,0.1631778,0.47952795,0.16557655,0.16458291,0.55779904,0.65749687,0.49014947,0.2481854,0.4978704,0.2259629,0.42141986,0.36570647,0.62601286,0.5262495,0.5655082,0.4130278,0.48779032,0.21846277,0.48410666,0.3261293,0.5403285,0.4088278,0.2670742,0.4180199,0.43274838,0.4612614,0.30137065,0.7785063,0.7010422,0.82499504,0.8479424,0.36564764,0.1273821,0.41918498,0.0737609,0.13673875,0.2792974,0.52115667,0.30515647,0.38204628,0.5829251,0.4864483,0.506279,0.44633853,0.42181113,0.2748398,0.4374978,0.18361828,0.37696147,0.7040776
0.63488466,0.66014934,0.5852001,0.63883823,0.5792418,0.6243622,0.54990697,0.67143035,0.5117404,0.656011,0.6173575,0.586957,0.601354,0.5172645,0.5824875,0.40843228,0.60228133,0.5500918,0.5229015,0.32852954,0.543077,0.37758085,0.4203573,0.65711606,0.69142354,0.59708357,0.4246955,0.57122904,0.43233564,0.54219705,0.4939811,0.64841557,0.5725887,0.5596718,0.5339648,0.533187,0.4539587,0.5539535,0.46531594,0.6220441,0.50168407,0.45287526,0.5093545,0.5613992,0.71585834,0.55479413,0.7588138,0.67816556,0.81120306,0.82610655,0.56827646,0.3798227,0.5212865,0.35932785,0.37408555,0.4279067,0.7428055,0.46476868,0.61002445,0.6589279,0.6252901,0.6170536,0.60289586,0.48659375,0.42954075,0.5646311,0.44591063,0.51513624,0.7148134
0.5680301,0.60649496,0.59399384,0.5765864,0.5268279,0.5595333,0.37544906,0.6364412,0.36497888,0.59281015,0.5802054,0.4779387,0.50580585,0.34084117,0.4943789,0.27491716,0.35411045,0.48466656,0.4742002,0.15563895,0.51091826,0.109635204,0.29082552,0.56652915,0.60947275,0.42675027,0.257072,0.45236763,0.2957017,0.44230258,0.3764876,0.53945273,0.5070781,0.5341851,0.45273116,0.49571308,0.23682219,0.42421445,0.3012112,0.47138262,0.41549087,0.32888702,0.4030474,0.46434575,0.5457162,0.34149018,0.73544246,0.6565281,0.81372565,0.8229667,0.43945798,0.14289862,0.32801923,0.026021317,0.13681383,0.21842718,0.52221173,0.33311707,0.38019824,0.5438376,0.503721,0.49594358,0.43090373,0.3341509,0.22744724,0.43949372,0.21363044,0.34797707,0.68724525
0.55858946,0.5981297,0.5637784,0.54805225,0.51817924,0.53264624,0.46076268,0.60986924,0.30658442,0.5598701,0.540256,0.41449505,0.42200035,0.32956773,0.43945032,0.26004234,0.43910074,0.42182645,0.37842703,0.19198197,0.46064115,0.23007816,0.35365316,0.5316754,0.5786988,0.43563023,0.24388558,0.3895769,0.2922465,0.3885747,0.31527406,0.59090495,0.4801818,0.51751685,0.3981957,0.48687533,0.3271774,0.5050732,0.27583843,0.39627773,0.4178977,0.2984193,0.42136732,0.3934258,0.3862832,0.33632278,0.7340532,0.6825888,0.81834865,0.826631,0.4746982,0.2557692,0.38262737,0.2011055,0.21293989,0.22149351,0.43229,0.3729733,0.48327398,0.5756156,0.5113912,0.5173348,0.48968548,0.4520916,0.33416784,0.46727812,0.34370512,0.40568188,0.6704437
0.5470618,0.5677488,0.54796255,0.56536645,0.518043,0.5337439,0.3804992,0.6398091,0.43181542,0.6527726,0.59345883,0.5325945,0.50784665,0.37144566,0.5258899,0.35536563,0.53316736,0.51419014,0.5147318,0.24992189,0.506125,0.18174912,0.40379676,0.5441441,0.607601,0.5023123,0.38398018,0.45177427,0.32768488,0.49590704,0.45850062,0.63954693,0.53134704,0.5168765,0.45906457,0.5284461,0.25167057,0.48934323,0.38725892,0.57416296,0.46137837,0.41016155,0.4558562,0.55234706,0.5094717,0.48786262,0.7550288,0.69268745,0.8196335,0.82668865,0.44379166,0.16813567,0.40655506,0.17568244,0.2423439,0.2842285,0.4872822,0.3898077,0.37763405,0.53628844,0.48728514,0.51069695,0.41867176,0.40814772,0.22368681,0.44331026,0.22872996,0.39645892,0.65943545
0.5574759,0.6374513,0.56994104,0.5744809,0.51815915,0.5584278,0.3856168,0.599544,0.36614072,0.54206586,0.5535958,0.5024946,0.43254423,0.2912991,0.4978462,0.28071734,0.34723765,0.42841697,0.44696382,0.23088764,0.5147168,0.23272458,0.29567906,0.56509805,0.60671127,0.4514676,0.30462506,0.47484323,0.3488903,0.44264978,0.3685842,0.6405598,0.50464946,0.5432143,0.38134396,0.5137549,0.3086282,0.49506456,0.33784094,0.45053062,0.3978198,0.3073073,0.42863122,0.45722204,0.47363368,0.3489414,0.77044725,0.68380344,0.81636226,0.81980157,0.42753157,0.27479497,0.43088618,0.2372257,0.21982126,0.3478956,0.4187644,0.33913764,0.42839718,0.55318636,0.50266135,0.46556813,0.45795095,0.35831317,0.2843292,0.45748466,0.31427002,0.34083322,0.6494699
0.5651851,0.6179432,0.59048665,0.5851383,0.5487159,0.55789185,0.3558714,0.59733945,0.35696912,0.54606056,0.5463653,0.5086945,0.4606117,0.3232904,0.501045,0.32843435,0.46843022,0.45717978,0.4425007,0.24322312,0.51981384,0.25042117,0.34238157,0.5612428,0.6159858,0.4995069,0.33454135,0.4902203,0.3862292,0.46869937,0.3957273,0.6209028,0.5132754,0.5403426,0.44769675,0.5250058,0.3307235,0.49728078,0.3708052,0.46729183,0.45571268,0.36311653,0.49656576,0.47844204,0.47603777,0.39260006,0.7636491,0.68338335,0.8086304,0.8091865,0.49139345,0.26058006,0.44706613,0.18268202,0.21176119,0.2805164,0.4353092,0.38620335,0.4449388,0.5689082,0.5015529,0.511665,0.4867946,0.46095267,0.2948593,0.4735851,0.29187515,0.43367073,0.6478645
0.5727166,0.626436,0.5815953,0.582731,0.5347235,0.54319304,0.3772181,0.62639797,0.3363105,0.5830859,0.56547487,0.5105852,0.45561367,0.30601457,0.49830043,0.35639745,0.39497992,0.44692385,0.45559657,0.24619408,0.49099836,0.24447632,0.28231496,0.55178607,0.59409624,0.47818822,0.33154073,0.4838058,0.33642787,0.44430703,0.40873238,0.57152987,0.5121583,0.49032936,0.48550472,0.50361353,0.27036706,0.46886158,0.37185875,0.5547517,0.45785874,0.35697466,0.44655645,0.5083282,0.4784909,0.40497932,0.74614084,0.6808875,0.805562,0.8001644,0.4428149,0.2886243,0.40690404,0.20944832,0.20495246,0.33763766,0.48072356,0.35750198,0.44308662,0.5331563,0.48833284,0.50608724,0.46821076,0.39648077,0.28602576,0.44098872,0.29421028,0.39164066,0.6405818
0.54726994,0.6239615,0.5668675,0.5777196,0.5176146,0.55417264,0.34165683,0.6079448,0.28637677,0.52918494,0.5337214,0.46030012,0.41719455,0.28894302,0.4769911,0.29053965,0.470686,0.39462042,0.39241028,0.22047903,0.48986888,0.22467105,0.31765494,0.5580963,0.57398313,0.4740747,0.27774477,0.45724702,0.29505813,0.39737302,0.3762543,0.6039854,0.5122156,0.51262224,0.4424868,0.5169748,0.30430144,0.44067916,0.34001726,0.47569805,0.40251362,0.28266823,0.4036067,0.40973172,0.52467895,0.29737395,0.73525757,0.6670913,0.80529517,0.7958788,0.4244812,0.26650414,0.3836802,0.15320666,0.19008353,0.32225868,0.47920758,0.34274492,0.4391334,0.5308832,0.50188714,0.4969616,0.46424,0.41980198,0.30283758,0.44097796,0.30570868,0.38596708,0.6303975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04276374,0.0,0.0,0.0,0.0,0.04538375,0.041502506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050743654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1680688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097010836,0.0,0.0
1.0,1.0,1.0000001,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0000001,1.0,0.99999994,0.9295999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0000001,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,0.99999994,1.0,0.99999994,0.99999994,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994
